ObjectKey,FetchDate,Date,Year,Passengers
0aece3c542191e5f0ff4f7b1ac1ab7975c6bc2c70828471fb0acd30a5c816ddc,05/31/2022,2/17/2022,2022,"1,977,756"
b397fb92d130d796d99cfbaa059b82f75b2139e18ff0279b3b309941e4bc9d70,05/31/2022,2/17/2022,2021,"914,823"
2ec8f330220861a8de0d9653cb22c623268c9fb33a039ed261305b366281079e,05/31/2022,2/17/2022,2020,"2,358,511"
e3cbb72eba39b7a8df26fec9944cd6d8f11d7c1e8ed46bbe7fa47b2d5632dd0a,05/31/2022,2/17/2022,2019,"2,177,690"
f8a9c1d2a700dbdee842e3bd2faaf7a2e46a8b9ba5eb008b10b37002f399cb20,05/31/2022,2/16/2022,2022,"1,656,217"
679c5e475278243e955442c72423cb0b215a1009f02599006a5174c545b56efb,05/31/2022,2/16/2022,2021,"773,422"
4b7141108d06c56056c12802eb2560c56437498f05535fb9d2bec2ac83a245a3,05/31/2022,2/16/2022,2020,"2,129,862"
8600d7a67ef47b619bc3445c2954a8bfbfbdf19706e6c18aab00a2f3df17783d,05/31/2022,2/16/2022,2019,"2,476,445"
085652226b4afdd80bcf05f8fcce1c0cb4fec8033e6e589fc8265c64b2879c92,05/31/2022,2/15/2022,2022,"1,479,653"
874756153b937e7725ac17eef6c0c8028007620a88e9d3585f28796d8c6378d7,05/31/2022,2/15/2022,2021,"738,825"
5c278c3ace6c73428ef899aa46418be10752ff2a76db901dca19a39db55bc8f4,05/31/2022,2/15/2022,2020,"2,190,300"
53d53e8de990ae5ffe448c201b3cbc8cb7935091dc420546db340e059814943f,05/31/2022,2/15/2022,2019,"2,147,045"
2296d54fc43f70052a56b90dd903243a5730b358d0fd101242c90233c1e85060,05/31/2022,2/14/2022,2022,"1,731,473"
3ab592323a8551875ec3ccc9c55f8cb149fdb775f74a02a9fe625a8c22393973,05/31/2022,2/14/2022,2021,"967,693"
ee4042dcb9741b9aed8f7825207f4872e69c8c341337498cda900a13cdf062b2,05/31/2022,2/14/2022,2020,"2,494,922"
c9fa4741dcc9a47214d2151a92fa3dcfc79368014fa0910b7e8688f2c393207a,05/31/2022,2/14/2022,2019,"1,922,613"
8fa6c7d6f7b2c463cb67944f7902846fb1e947769b1851a3a6e7bb4756e5f3b0,05/31/2022,2/13/2022,2022,"1,815,824"
8e90f40318b75b9e8089c0b084d1d6a885abd799f6cc446741d5a451cbf0be07,05/31/2022,2/13/2022,2021,"946,458"
510c2b42e719ad2760d3379688db820676a1cb9586a1276dcd35662cfd4141c0,05/31/2022,2/13/2022,2020,"2,198,657"
97fca718402ca1d6b81049a6d1f7735ba76e90afaae43b1b7e98303d537cb9a2,05/31/2022,2/13/2022,2019,"2,227,730"
25700a3862a2d6ab49897b9dae194588a5754e7fa3165520d3aadabd963b56ec,05/31/2022,2/12/2022,2022,"1,534,080"
72c408496d83ea6e199a00e44256431f044f5dffff239fad8027b01563102758,05/31/2022,2/12/2022,2021,"900,696"
2b36f0ef3b19c26ecc1759c6889b8e922cab01908de75acf0afcb4da2d4dbccd,05/31/2022,2/12/2022,2020,"1,972,248"
d2f86217304266c80cb0e8f74b864be9183a1413ee70806176c006db97bcfe3c,05/31/2022,2/12/2022,2019,"1,950,385"
0bbbf7cb8f33ba52eb7c77e9646e758509610552e275c849be49aa8e236a3efb,05/31/2022,2/11/2022,2022,"1,914,374"
7dc7bbc2e1ff176fa7e0d8bdd451a0298b19b257b6af4f0f0fee0b639dceee6f,05/31/2022,2/11/2022,2021,"1,151,420"
ec379773c4faddde191e8a2230763b197f5264bd5574b73af1dd389c671dd703,05/31/2022,2/11/2022,2020,"2,507,588"
53141d014f6fea5094deea0d511a26bc0ef082b2a275bcd073bbb5d56ea7da96,05/31/2022,2/11/2022,2019,"1,620,239"
8ebb909435fdaa9942c7efffb8d6d5b9caecb66f1d63f5de354ac884b1f366c2,05/31/2022,2/10/2022,2022,"1,782,705"
7dde90414cb1a1507d33dacdd53f25ec72e3c491ff1da6417c8abbbc672cde35,05/31/2022,2/10/2022,2021,"1,034,514"
d17d45a2cc512eb6aaeb6888b41d40ce76c562dcbc9b848d3d088486df3f1300,05/31/2022,2/10/2022,2020,"2,415,185"
ae9080e1b1535dacf0c0ff0ddcbf25040aa6c969dec65a39c7cebdc4d24907fe,05/31/2022,2/10/2022,2019,"2,055,827"
9d2e8b10c1531139c429273cba880a42ada39c7340880074df6daf063be2b63f,05/31/2022,2/9/2022,2022,"1,386,325"
a81fc1a9d6113c722f6daed67f5c8c3f7ac4120428a12c633c03a32a043b9d31,05/31/2022,2/9/2022,2021,"735,009"
fd37014cc8cc70c53a60e979bcfdce2a2d885364c75ff262b0ea3c0e68165575,05/31/2022,2/9/2022,2020,"2,038,375"
5543be1d5622d50e52ac9237db3edd11c8e46a87695da8a04d54492629346524,05/31/2022,2/9/2022,2019,"2,105,696"
8c56fb341049dad251e81e604ebb9542207b4e3ddd59a4e1a89c0b95662352ee,05/31/2022,2/8/2022,2022,"1,232,591"
3e6b91051961ccd03a2e2c3f60f9df9a98d4896c1328e2b80f5fee36ea451fff,05/31/2022,2/8/2022,2021,"617,619"
3e36c21ccd90aba8c667954ef1c8bc78619c2c523f0519b42c2fce93261bcf3b,05/31/2022,2/8/2022,2020,"1,814,047"
26323f786cbdc3a0a64bb63c9b0ade72883f2bbb6e660869b7dff21f4f2c7d04,05/31/2022,2/8/2022,2019,"1,648,328"
6f738e3d927d5406f2385dde25fe4fcdd61cca0884f7b2c9fc009f8579c2e30e,05/31/2022,2/7/2022,2022,"1,591,438"
9ea7d09b60c67895acf1db75fa41e005cab426eaad38518dc39643a1fa013c4a,05/31/2022,2/7/2022,2021,"864,783"
9e276f6f14a363a7e53ed7241ae0a6a1d389d117cce63b1dbd9a5c95c08d7c61,05/31/2022,2/7/2022,2020,"2,164,951"
c75d5c132552e34292586f5da988aa42d032ae441bcc08c806ebb6f9dd8bc5ae,05/31/2022,2/7/2022,2019,"2,134,744"
26e7b736921fd281c25956fe521d71f42e85aeedaa2ad919d664468e82e5df4a,05/31/2022,2/6/2022,2022,"1,785,846"
c4cab8a114cb803a9309e84527c502a96fff0d41e462806946d00ab08cf9cfa3,05/31/2022,2/6/2022,2021,"854,636"
6100cdf95abc6e5145ab3c93e5c51f157fdadd895e9ade3aa3b0cb2bedfe0c64,05/31/2022,2/6/2022,2020,"2,224,826"
c7ec97458ee474b2c9bdeb321b145b528dd63d06204524fc2fcddf8a5d7440fc,05/31/2022,2/6/2022,2019,"2,064,640"
6fb2995aabf0bfd8c85e69c88681e79116bc396c3c9620d979044fd1e86aa6ff,05/31/2022,2/5/2022,2022,"1,399,444"
84c1897456e56d80a67193a2035a867d4c34814db5f71dfe3bf8cc90fc941d3f,05/31/2022,2/5/2022,2021,"705,951"
78bccdd7bf0c1e1f91e00ab5ce7f2f6618a5ce79d4ebcfdae8fea2af9d8098a2,05/31/2022,2/5/2022,2020,"1,770,241"
be47891eb01fb4c74b590cea47a75b8082568b1b573340bab2ef08e4f5a98937,05/31/2022,2/5/2022,2019,"1,756,152"
d1d28d13719c263bfaf820d389662d1bb31d5706c9137fc3cc3570f424dfaa87,05/31/2022,2/4/2022,2022,"1,577,790"
fea6d1ebcbfe375b62746bb8a4e59d6b6265c0fc111bb28efdfcc85576571679,05/31/2022,2/4/2022,2021,"868,624"
1e2feeff106655c916f599c507541aa9144024164d57b97eb015cce0f4f59d4c,05/31/2022,2/4/2022,2020,"2,271,551"
a0aca35555485ad806ba7ac3a49e137175361ab5e1063cbb870d3cd236a4d62e,05/31/2022,2/4/2022,2019,"1,655,868"
3232401f5667250999b74a240f3308190bf4f43d383420f4cc0ad821b2142a63,05/31/2022,2/3/2022,2022,"1,339,533"
3c8069acf25834df2483a04eac6d3d22cc9f31105d3f43382062e6e341476544,05/31/2022,2/3/2022,2021,"778,065"
819974d11636ddea4a26bd2ae820bed57382e3befa882c3ceae83c56a7f0f1b0,05/31/2022,2/3/2022,2020,"2,167,857"
6bbb3e75d9ebeec7aa21b9aef54b6709e95176ae389f0f5c2c188824797db4ee,05/31/2022,2/3/2022,2019,"2,001,482"
06514da43056792efe2f9c4bf01a1b02ded1ad42467de35df5141e260b7b4724,05/31/2022,2/2/2022,2022,"1,192,973"
9f0c99cf8b019912a802ba656a842e801b6b741b99ecf22badd68893c2ee89fc,05/31/2022,2/2/2022,2021,"618,615"
382211bbfd89413ea3ddb2eb059e311c885090c0c9a2e82ef598e9075c619090,05/31/2022,2/2/2022,2020,"1,843,877"
aec72f04a39c816a1f157e46869d896717536a7c4c76c80a515f6cec8746a443,05/31/2022,2/2/2022,2019,"1,792,677"
dc4d35be13d6aaef317314c1bb5a63e112df42387d0e309f493abef417f333ce,05/31/2022,2/1/2022,2022,"1,200,580"
6fa8f2467fb768c99eec77d64b78130ad9f8495d3ea977a2f902cb20bfc88ff5,05/31/2022,2/1/2022,2021,"493,338"
97b16fee4216358327ca567f8aef761a14f42e3da67208e2eaa22470591f36c5,05/31/2022,2/1/2022,2020,"1,677,798"
4a029663ff69998ffd5a97b971105f1b8532c580b515f6da91a54e08edfac498,05/31/2022,2/1/2022,2019,"1,591,591"
1866dce9191fe368c8965dc815c82c9ca31169dae024ca40162259f683647409,05/31/2022,1/31/2022,2022,"1,537,573"
76bdd8fa4e0120d10e5401b3b5b97b96b57ff276097d75e0cf8c054bdf724e2b,05/31/2022,1/31/2022,2021,"628,989"
b60da93dc9454bfff9270e73432874febf14fd7aa477a165ae6fe395a66cceda,05/31/2022,1/31/2022,2020,"2,054,725"
ab17e89f1971e241615090409d7953dd01d856b0c4ed8ec0d14a4c175d7105c6,05/31/2022,1/31/2022,2019,"2,078,169"
b23b8dc886b05350b936efe4e5d55edd37c8f341eb4ec82ff6920a40c9f35bb8,05/31/2022,1/30/2022,2022,"1,714,280"
5c2458da32a4cbfca59bde5a6b191e97b960b07e8e25b237f8287ff3fbacb442,05/31/2022,1/30/2022,2021,"859,039"
baab116e6b3221212adebcb133bf323f9dcdaecf8c89e8bb4d50c588c1cb48e2,05/31/2022,1/30/2022,2020,"1,948,138"
2fd55e47e72f6e490c0b1d250ac25b465681afafccb9119031debfb31a13eaed,05/31/2022,1/30/2022,2019,"1,938,817"
5a091a7196c9d95935e9694e7da3a6233ba54d66333a509886a87d29483727ba,05/31/2022,1/29/2022,2022,"1,070,691"
d3f196de42e6aeda3cd2326de52a0a761210671526ac3f15a76350f854946875,05/31/2022,1/29/2022,2021,"617,489"
74e5fe1abbcbb95369803b1fcb3bac70420a30487f0264718437c5d1c51e2573,05/31/2022,1/29/2022,2020,"1,658,886"
5460bfbdcafd429fba7193be5a79f1f7d2b1efdfa4704176387314b3787adb3b,05/31/2022,1/29/2022,2019,"1,593,697"
933a032c56eb9da5b4241995298d11a57ac7598879bcfd765f75b61e69cab84d,05/31/2022,1/28/2022,2022,"1,632,406"
a99c94d60dcfb8216fabfc23e8eb60189900617c506c51561650d29ea4744c60,05/31/2022,1/28/2022,2021,"774,688"
f455fafe1a6bd5c488831aab2230d250e62000e57356559178f133ecaa74049e,05/31/2022,1/28/2022,2020,"2,159,047"
e485dc44b313aa289cce373db1fc065dcfc4775ef9a678c23452162774c47da1,05/31/2022,1/28/2022,2019,"1,534,386"
6f9093919438a7be093769aaaa7eb953d82b01b664b92ee42cc4518df8ce0341,05/31/2022,1/27/2022,2022,"1,555,773"
be1bcfd2ec203383d7622eb421ae0e65ca1de483e954761b88492c5a2d1432ac,05/31/2022,1/27/2022,2021,"750,558"
d966c253188101cb5e18dba5f2a694feaca46561c49a5e2f1df67fcb11456699,05/31/2022,1/27/2022,2020,"2,085,468"
c4c8c863d67ef2298223c815694aa2f0fbd0b1b302e0bbed91323445b0231079,05/31/2022,1/27/2022,2019,"1,862,420"
96974199add912782c86e9895b2508c01290c4bddcfc8f1efa5cb16517a80118,05/31/2022,1/26/2022,2022,"1,198,339"
8f5afa355fe18ba528d470209c45d1b6801c26ea8a503757926d63eb9de599c0,05/31/2022,1/26/2022,2021,"536,935"
2d4d0381eb41604069b88693c3962f85f0f1361dccd6542533648cec48b91b38,05/31/2022,1/26/2022,2020,"1,777,171"
4adc84181c4053a7c0f48fa4407255febafbea4feebc301f15818674ab13070d,05/31/2022,1/26/2022,2019,"2,010,374"
c871889827d337b771b79c815fb1a3a3117b173e1049a2cc1bd6330f297f5dcf,05/31/2022,1/25/2022,2022,"1,059,741"
3942f382c127ee3a8f776721c68b920f9a866e662331456a766cb428b3607761,05/31/2022,1/25/2022,2021,"468,933"
da64f8cb8b6d35153455f760f33b807f3e51ef818e51dd4b358fe763b75041de,05/31/2022,1/25/2022,2020,"1,643,435"
a2d4cacd7ef237f8a86a30c856ff64820037d67ce25b3bbb1973f18c1d8e6fe4,05/31/2022,1/25/2022,2019,"1,571,077"
cf8a1776cd3397a3c275e610dbe7d9b6a40e56982fd57c134fd3352f4e729da0,05/31/2022,1/24/2022,2022,"1,397,281"
f9f5a31fd9c0f9c744e711ea774f3903b62d30ebf9579865d251a3f1bec6d3f6,05/31/2022,1/24/2022,2021,"701,709"
2ad636c73144c06edfe616d18eda67b02b1989e00fc1229c9f0f03a034315243,05/31/2022,1/24/2022,2020,"2,004,609"
262a6998f26e6755f03dc3c0dde09151c9bcf7d2f5f3fea5e7a61421ec01a87b,05/31/2022,1/24/2022,2019,"2,052,814"
296add44038e3d2a206df2513086c73ab452b523b7667f7ab1b0909c8836fe95,05/31/2022,1/23/2022,2022,"1,648,529"
5c34be3362a62229e0a8d6e47e48d0ee4d679dc17e84f3485786436031bb2ceb,05/31/2022,1/23/2022,2021,"838,116"
675e224ad634884a953a48d4258679a10d0529530e152c132f1fa46fe61ae8f9,05/31/2022,1/23/2022,2020,"2,136,584"
4840c32b854c2464bd1059c6b0acf95aade3e958447ed5b20216eaf4f7868339,05/31/2022,1/23/2022,2019,"1,991,328"
776dc07cf207e5a7d8b819cd4a429a45817bf4da0393f04acdf195c9068df1ba,05/31/2022,1/22/2022,2022,"1,241,792"
0147aefae70c05b819020b3ceb17136250ad032201e9e5c1ca3f52d474ea2280,05/31/2022,1/22/2022,2021,"603,527"
cfeb6203c5d826fdd87c324c9d54a1338cc2f8be9e507ad07283d9a92917037b,05/31/2022,1/22/2022,2020,"1,645,196"
693ab11104cc97c454cb87374b65fb8ddc3dc9c4d211618927e571985db8a208,05/31/2022,1/22/2022,2019,"1,763,884"
88bbca1f9f95e2b978b795134e8e7c4a54cd66eb2bf6f0e13e95897d81160eb7,05/31/2022,1/21/2022,2022,"1,514,369"
7ec1b82db464b6cc49cd891c3f89a2bfbd547570aa242a6f422b3125869da7df,05/31/2022,1/21/2022,2021,"755,028"
4a39fbeed5ffbce3d5954e49e75f6c813bf84791f25dd4d111583b3aef66c335,05/31/2022,1/21/2022,2020,"2,145,063"
d368bdfcd1cff79dc6f3de5005f2bd6b56d8eda4b531dda0dcd6bea70d337ec8,05/31/2022,1/21/2022,2019,"1,804,629"
e73963afaddb529fea6db02b828c398dd27b7f9ed4f0be4bc604868bc8162c93,05/31/2022,1/20/2022,2022,"1,471,161"
aafc4c45d2ebe26787b087c55ac4ec2e889d117453d790e69abafb147178ede3,05/31/2022,1/20/2022,2021,"728,978"
fa75e8e7e5a7112bcd0dc7b1d3c5e798266813d184ec5a7a69356a2db47130cd,05/31/2022,1/20/2022,2020,"2,100,401"
96838fde04c4b41a8d8dca94ee23e3ac8d69b946d94f4736024887368dfeb2e6,05/31/2022,1/20/2022,2019,"2,179,066"
4e0f6bb8b1609a9ecc2c66e4086f9acc835118cfb3a0d2e3fefb977b201b5b56,05/31/2022,1/19/2022,2022,"1,201,583"
2e59150c7d0eec9932beafcb34cbf3b9e5baff54813c9ea38745761887d74176,05/31/2022,1/19/2022,2021,"542,338"
1ffac70104e343c4f228a129afc1b9d15ac291ac69af0cff6f712dc8a42cdf63,05/31/2022,1/19/2022,2020,"1,801,444"
952b47245592f8b7ddeccec921d86c87d159e183f72f89eca1093125b0141ab1,05/31/2022,1/19/2022,2019,"1,776,235"
4c04740c64c4539c6bc77acc58020283014fdd15566b6d1627c6fcf735c28259,05/31/2022,1/18/2022,2022,"1,301,462"
8480364b5d6b0c23409030646d70ae61cdc72a36a053c9e01a26c32095b2a291,05/31/2022,1/18/2022,2021,"560,190"
eaff28f0f1b1fad3709b11c96f63c4c59eafbe21b0407b35e236a669c3ed62d7,05/31/2022,1/18/2022,2020,"1,870,459"
563c44e1a1745b27696ef06f2cb29d35e6622828e4927d347fbd658b95f1b27e,05/31/2022,1/18/2022,2019,"1,600,698"
aa08e3afdd2a6990d93a61b6bebcabee8ffe78118c8e9a3d4a27ac3adcfdbcfa,05/31/2022,1/17/2022,2022,"1,699,242"
41b2ec9a1c41b4cc30e71dbe6395f7365d59f6ceaf5e26d01965a56c55863e8c,05/31/2022,1/17/2022,2021,"878,048"
afd21b473bd088c35d5e55af5aad21002fc2dfe673566856c679dd1d92af143c,05/31/2022,1/17/2022,2020,"2,298,616"
33e58cea9e41ed1d4cc57b4b6cb6961c67137bd2d17da100e34fad909d975fd3,05/31/2022,1/17/2022,2019,"2,271,398"
a8eb31c5283c6ab6845f6750d48aa270502224002da3806d81fd885f11a8c22d,05/31/2022,1/16/2022,2022,"1,379,403"
2bd4a43d2a9536602a120d6a336348e8abe15691d54d039a2b59b56526d585d6,05/31/2022,1/16/2022,2021,"810,654"
045a8295157f0eba5a61936f4c49168039b6170f3c4448607d3404b87d5476fb,05/31/2022,1/16/2022,2020,"2,000,260"
e02cc7b417a2e9154fa38fbb22b1c5c13a381e6713108f0d722780b3a0e9be60,05/31/2022,1/16/2022,2019,"2,139,242"
1e2c52cf1738950f08406e6c19bb09600218d69e811b4eb78f48df22abec4b0f,05/31/2022,1/15/2022,2022,"1,403,734"
c91bda05700a69650d94a17f171aa24ee3d743ccd82682b93929e02ccfeab992,05/31/2022,1/15/2022,2021,"690,438"
9e86bae98bddc5ee87cea08427a5c34cf8c15fd213e1f1835ebdab1248bdfb75,05/31/2022,1/15/2022,2020,"1,781,893"
c1d5c7d686645089c4f49479ff9fd01f63a099fad0d8b217d5d13b21f3c9c7af,05/31/2022,1/15/2022,2019,"1,786,012"
fd7245e127511dc5d5139945302ea9af0e6f256edd4fb747744709cf545c538b,05/31/2022,1/14/2022,2022,"1,728,383"
080cdd2de46d35022bf4b95af0a3c8a10965a333f6eb386e1b792b10d3cdaf6a,05/31/2022,1/14/2022,2021,"903,039"
559b6c39f1265046455f9b1c8f8dc04d507a1d4038bead212d05bc5c4dc6d7cb,05/31/2022,1/14/2022,2020,"2,347,075"
34207b7d467da4c6f5b23026bea4b236b8a35103601e8c7e7294531bdb90a72b,05/31/2022,1/14/2022,2019,"1,605,758"
b74ff9eedc1fb8f42ae195f8933af6349258f985496478ddf4a3733d2550cee3,05/31/2022,1/13/2022,2022,"1,541,835"
80a16e70b4ce6a2fcc1d79fb57616a262d4fdcc4126467b91985db67f71782a3,05/31/2022,1/13/2022,2021,"803,688"
c99d0fdd7bde4c6e731007e972db65bd8f192277944b15e1893604ae084d133e,05/31/2022,1/13/2022,2020,"2,242,656"
cda21a2de839f359e3def2ce25ea5335033302fdb5403ce103977072cd670828,05/31/2022,1/13/2022,2019,"1,886,642"
0bbafccaeb4c102e6735c8f131610bc473836b805ff72777551a80405036df9a,05/31/2022,1/12/2022,2022,"1,231,419"
97e78b720a454a40fbf1e8d465be7c9550815a487171ca5b1a300854ad3d98ca,05/31/2022,1/12/2022,2021,"567,401"
43e2336d05b452b9fa874469f320aee0ca1a4116bb230586bbcaf91aa20ad154,05/31/2022,1/12/2022,2020,"1,876,782"
2f59b4ce6a8dcd312f1073d0aa6ce7bcc863587d46d178d32dad7c0f4c0010f0,05/31/2022,1/12/2022,2019,"1,970,450"
60fef48fbc5df01b21621e0a1ffc072e95eb0c13e8301c08523923a0649944aa,05/31/2022,1/11/2022,2022,"1,125,952"
0f4e846927729419697e11653b9c633c833c25468cb383b891e8e4f08d0aa9ae,05/31/2022,1/11/2022,2021,"520,117"
e6cd1a056d2573730d7d31447e73bf138d5738cbc1f2b5d5d43ba721c01011ae,05/31/2022,1/11/2022,2020,"1,691,205"
1270393cdf6b6c6fe532a5b92be9358897992c3e7c6c2c09c3cc9b6393f1125b,05/31/2022,1/11/2022,2019,"1,604,862"
63fbf7c7af2f90bc9dab6523c8b0bcc3c08c6198e3ed3ace82c98e433f9ed673,05/31/2022,1/10/2022,2022,"1,449,550"
9996b964a6471fa49924b01dc5f0260cd745670bcfdd161666f5860e5d75e6c7,05/31/2022,1/10/2022,2021,"708,177"
de1af4a0ec4614eaee37148b7890cecc6ae695268389c5ba133b40ac56f8eda9,05/31/2022,1/10/2022,2020,"1,992,453"
7a943dc09d87972da07a76870305503ac16eb719a3e8a4b11d49f4a937a9e4be,05/31/2022,1/10/2022,2019,"1,959,788"
fc9fc813ae5cf24c14eb4ad6ff90e60d851779a882a0c8281421a01dde860093,05/31/2022,1/9/2022,2022,"1,693,518"
76029b9ca16b9885b9a7faeb863ef795039cf84f1d671ec740f2c21414b047dd,05/31/2022,1/9/2022,2021,"886,536"
5c1d29d37995cccd0ac5f7d345749d30c96c177cc05435b2519d2d47c7dfe975,05/31/2022,1/9/2022,2020,"2,183,734"
d11fba6957b800caec0bed3899cbd1120162de25a33a05611e8d3b0c322acffe,05/31/2022,1/9/2022,2019,"1,955,200"
3a20d87acadc1bff8be5eb97ade16e2ef47741b076cf2884194b9296fec95699,05/31/2022,1/8/2022,2022,"1,449,698"
e223e7b3e5559762be5121ddb7a46a289fb1411fda7ca0366ed3c0e6ab380477,05/31/2022,1/8/2022,2021,"709,444"
e41f9190cedf3fe3680b8d335600f611f62c103b64b7373f502e976fa47b7dc4,05/31/2022,1/8/2022,2020,"1,687,974"
1a26f8f09d9bbd7f2acb4dc0e2d0043d0ecde9226aa6d30f08a97bfd8b63ca19,05/31/2022,1/8/2022,2019,"1,739,642"
b1e873689d63f45b9b21696a5842fd38bdf21e63cece674e10cf1d31b03866b3,05/31/2022,1/7/2022,2022,"1,502,714"
7c41e3f8280ddb489ff06dec1bd0583c8f19c03783d71ddbd1a9398625a80a3a,05/31/2022,1/7/2022,2021,"772,471"
d9d97830ecaa0e106753b9239041ed4eee79910f196a00fd4059978ab9974f5b,05/31/2022,1/7/2022,2020,"2,072,543"
606a06c9a371acaa1731d6a5bccc5554536e84d6f4fb57ec930d3c3a775bce73,05/31/2022,1/7/2022,2019,"1,733,739"
ba4cf4781d78ab13101739e3ffee010108f35a9d02b26e36a61fa9437043cb79,05/31/2022,1/6/2022,2022,"1,533,544"
264ab734db0ce1d110f381e211d1e7771b67bfb1cf844441657d14ce339b013b,05/31/2022,1/6/2022,2021,"771,734"
ed082875139afef521ca9d69f7d99b31b57992a9bc9f34c94d5c0424267e203f,05/31/2022,1/6/2022,2020,"2,034,472"
6ea303ac87327272366d17651a732d05a29e7403584046e80409bbbea00d5ea8,05/31/2022,1/6/2022,2019,"2,044,043"
3f450c4e386cae57e615eb116f3d827bd5bf788ac038d6ef0990b26d05b25ed0,05/31/2022,1/5/2022,2022,"1,493,235"
78d643a583a2a361e6ee86cc42f7117525d21e79a2b27b62e8390182dc7c58d8,05/31/2022,1/5/2022,2021,"665,855"
0432e9c105fced358604587e00c38c289e08c112722a9ce67e5cb537fa3e75d9,05/31/2022,1/5/2022,2020,"1,815,040"
9ecfa5b5cecb5e50993cb44f109b5f6ecfd28a05c0161ff5b8307ada8d2263fd,05/31/2022,1/5/2022,2019,"2,229,391"
6d6acbabc15d40a01ee83a3a3841e42e1989d081dfe5c20b9892fa58d6c5fd60,05/31/2022,1/4/2022,2022,"1,666,715"
997303c74c792cd2bcf68bd2801999e34763367d6560ae6b8f6cbead65bdfc84,05/31/2022,1/4/2022,2021,"766,594"
1339175feaf29b112e287ae14c828046415539c4c91153ff5500e28efbcc099d,05/31/2022,1/4/2022,2020,"1,806,480"
02f1348a16e01a7d7894cae96653f572cdfb0a7eff0c6f4e445e0b4b5a77a2d9,05/31/2022,1/4/2022,2019,"1,975,947"
16ee65d9bcef35d96ae725e9cc8b8fd9be0f949faa7fc9addde31f2734ecc91a,05/31/2022,1/3/2022,2022,"1,916,499"
11c91a55848a50e374350691f66165ede918136f60670ad087c4f231424a80b2,05/31/2022,1/3/2022,2021,"1,080,346"
a003e6b32da5de60e545efe2110a21137405dbb0a7fdf29abe0fbf340ef68f95,05/31/2022,1/3/2022,2020,"2,210,542"
2270f5e97637812f24f3afd5c769654dd5cd17beb931a89818369b5af2464e22,05/31/2022,1/3/2022,2019,"2,150,571"
6fd3adc81a5bf8b4b8574f1190f49c93c177ab955859d9ed5ddbcf109e258f46,05/31/2022,1/2/2022,2022,"2,023,309"
854dac882dff136ecf6bc8efc72dab61a1e7435cd3e850ff0fa5e7d3538d357d,05/31/2022,1/2/2022,2021,"1,327,289"
646a717dd434b195a392698f8dd470a509d3e48651cb9f373222b32c22844e16,05/31/2022,1/2/2022,2020,"2,422,272"
d0fca1439fb1d935605d2ecb4aa2c8d194f52699e977c7209795649d74b166f3,05/31/2022,1/2/2022,2019,"2,202,111"
6db932402175d2cda96d235d19d7a901b00e0c745fb6d9335207e8ac4d704d34,05/31/2022,1/1/2022,2022,"1,616,316"
90144de543ad57af469b113d8578c8b339b2485962fd44ee0a6c91356b5304dd,05/31/2022,1/1/2022,2021,"1,192,881"
6b8a49c1ce41e8c95b2a3f03900fac2aaa22754dccf5b74c56ee680aa24df520,05/31/2022,1/1/2022,2020,"2,178,656"
7542cae880af6d33bcf8f8ad45200d375e97154a6880248bc4c2a7e0f410767e,05/31/2022,1/1/2022,2019,"2,345,103"
2ea54e686ea1d43ac8070c189feed1e08a290edf9a92e721125643926bf58a90,05/31/2022,12/31/2021,2022,
dbe1c50ec6ee25a13310f57ea52ef5f4203252f2d1b4c70e215468b8c315d41c,05/31/2022,12/31/2021,2021,"1,650,795"
462a8c8b440c5ef39e851afb21afe1fd7e75e4c358651110fba8cf6db11651bf,05/31/2022,12/31/2021,2020,"805,990"
0a8386032e7c2aef330500aaee90ca2168c8e4ce9b344cf8c00eb9276c8a9016,05/31/2022,12/31/2021,2019,"2,311,732"
6620b68c0a7da98983e74823e03e6969a2e9279274a209626a79409711eb6287,05/31/2022,12/30/2021,2022,
04dd51a5c2ac47e2217ed80870d8c1b536c3d2dfb872ab42f214f56c30ab08e1,05/31/2022,12/30/2021,2021,"2,049,604"
fb7478efa0d549cc622b1ab04c9e4c5e955f2dbd16c85dad7b8523cccf3a50be,05/31/2022,12/30/2021,2020,"874,406"
56ed283e7dbcc2bb9ac1d6913567d306d3b006086e47a6e1abf046b9464e45a8,05/31/2022,12/30/2021,2019,"2,392,331"
c9aa57b703aa950f4ec5b783958cf0e62a12caaec84281d89c1228c7b5793bc0,05/31/2022,12/29/2021,2022,
933ad7e6d5cf2fb79aef458f6a490b88fd91bda6d30504540394099a8169eeaa,05/31/2022,12/29/2021,2021,"2,017,937"
b452a79f5508e93d3c3da6346db1caafd99fd23fdf4c484e443df0cd80882972,05/31/2022,12/29/2021,2020,"1,163,696"
fd6011eccca50e63f13f2c2bf84cc02e6ed18cc19f405ef0ce6275cd7b6a4603,05/31/2022,12/29/2021,2019,"2,133,253"
5893bd6e3569f56519762efd0e05532ae4207ffe4b392d168e22b973ea290cb7,05/31/2022,12/28/2021,2022,
6f9e9926ce722aa536e82f99a39e78b6362383f02c9a3fe8b50e942ba0faa8d3,05/31/2022,12/28/2021,2021,"1,995,747"
b347e104f33e74c5bc3d0374e8fb07006402a7570386ef47aca8d8dd2646cc37,05/31/2022,12/28/2021,2020,"1,019,347"
29761125dd9876bb60a951d24558d8beeab1ded89d26370c4fe66fd030be237b,05/31/2022,12/28/2021,2019,"2,009,880"
